,elbow-l,elbow-r,knee-l,knee-r,kneck-l,kneck-r,leg-l,leg-r,back,Pose
304,11.181754210196686,1000.0,1000.0,1000.0,90.0,90.0,1000.0,1000.0,1000.0,halfMoon
305,0.0,-22.04591346237152,1000.0,1000.0,88.07699838951993,59.11694169556959,1000.0,1000.0,4.541072708896767,halfMoon
306,0.0,21.501434324047906,1000.0,-3.2052159310134978,46.789910608246075,116.56505117707799,1000.0,15.181348375216851,-4.134671373736423,halfMoon
307,-7.671438328212154,0.0,170.0493733120484,-1.1624138479966992,1000.0,1000.0,0.0,36.67300570777211,1000.0,halfMoon
308,0.0,-3.637520874240664,4.3505923076922475,2.8844756135186835,77.39984017391933,-76.0351086490027,-1.511925822540257,-14.350397119246168,5.9867668354052315,halfMoon
309,-10.799393401506048,75.70967491818229,168.11134196037204,72.95426283527448,-16.47682288042295,-26.94123546006799,90.0,11.89365546251929,-33.78431130170212,halfMoon
310,0.0,0.0,14.34933204294714,3.1798301198642336,-59.53445508054013,59.53445508054013,52.45207744340468,22.951170425074345,-41.98721249581666,halfMoon
311,23.821773082571838,10.649219659244949,14.619665316591664,42.527269196551686,69.86998154490118,-60.76164972602577,-50.48948883431297,-72.81545975962086,-0.3951691038927843,halfMoon
312,12.528807709151508,1000.0,1000.0,1000.0,71.56505117707799,70.55996517182382,1000.0,1000.0,0.0,halfMoon
313,29.320475877580748,-32.45103901010626,-19.707978842978722,9.008503742025155,65.31843621604537,47.155029338807886,20.46227152342221,-89.54618153399954,-2.9356734464211747,halfMoon
314,0.6050949086262788,11.944177188446332,5.964487101253119,-18.242681828123434,73.00163481263642,-60.297010582037444,-18.627863176455044,31.046947893410188,0.0,halfMoon
